6239,2011-11-03,Jeopardy!,"GROUP COUNTDOWN","$400","A foursome is required to play this game where you try to win the rubber","bridge"
6239,2011-11-03,Jeopardy!,"THE LAST BATTLE","$400","The Battle of New Orleans","the War of 1812"
6239,2011-11-03,Jeopardy!,"THE NOBEL PEACE PRIZE","$400","(<a href=""http://www.j-archive.com/media/2011-11-03_J_02.jpg"" target=""_blank"">Sarah of the Clue Crew presents from the Nobel Peace Prize Center in Oslo, Norway.</a>) Henry Dunant, who founded this international organization that works to relieve suffering, won a share of the <a href=""http://www.j-archive.com/media/2011-11-03_J_02a.jpg"" target=""_blank"">first</a> <a href=""http://www.j-archive.com/media/2011-11-03_J_02b.jpg"" target=""_blank"">Peace Prize</a> in 1901; since then, the organization itself has won an unprecedented three prizes","the Red Cross"
6239,2011-11-03,Jeopardy!,"I HAVE A PREPOSITION FOR YOU","$600","It's the ""A"" in the advocacy group known as MADD","Against"
6239,2011-11-03,Jeopardy!,"2011 MOVIES","$600","He was busy in 2011, with parts in ""Paul"", ""Horrible Bosses"" & ""The Change-Up""","(Jason) Bateman"
6239,2011-11-03,Jeopardy!,"GOING TO PIECES","$600","The U.S. hasn't minted these, between a penny & a nickel, since 1872","a two-cent coin"
6239,2011-11-03,Jeopardy!,"GROUP COUNTDOWN","$600","If Andy yearns for Brenda & Brenda cares about Charlene who pines for Andy, the 3 of them form one of these","a love triangle"
6239,2011-11-03,Jeopardy!,"THE LAST BATTLE","$600","The Battle of the Meuse-Argonne","World War I"
6239,2011-11-03,Jeopardy!,"THE NOBEL PEACE PRIZE","$600","1997's prize went in part to an international group trying to clear these from the world","land mines"
6239,2011-11-03,Jeopardy!,"I HAVE A PREPOSITION FOR YOU","$800","Neil Gaiman wrote, ""Now slip, now slide, now move unseen, above, beneath, betwixt,"" this","between"
6239,2011-11-03,Jeopardy!,"2011 MOVIES","$800","Known for his work as a Shakespearean actor, he directed ""Thor""","(Kenneth) Branagh"
6239,2011-11-03,Jeopardy!,"GOING TO PIECES","$800","5-letter archaeological term for a broken scrap of earthenware","a shard"
6239,2011-11-03,Jeopardy!,"GROUP COUNTDOWN","$800","In interrogation, one officer who acts threatening & another who comes on nicer to win the suspect's trust","good cop, bad cop"
6239,2011-11-03,Jeopardy!,"THE LAST BATTLE","$1,000","The Battle of Chapultepec","the Mexican-American War"
6239,2011-11-03,Jeopardy!,"THE NOBEL PEACE PRIZE","$800","This U.N. agency, created in 1946 to aid children in Europe, won the 1965 Peace Prize","UNICEF"
6239,2011-11-03,Jeopardy!,"I HAVE A PREPOSITION FOR YOU","$1000","It means against, & is also a prefix found before -diction","contra"
6239,2011-11-03,Jeopardy!,"2011 MOVIES","$1000","Kate Bosworth & James Marsden star in the 2011 remake of this Sam Peckinpah film","Straw Dogs"
6239,2011-11-03,Jeopardy!,"GOING TO PIECES","$1000","From the Latin for ""of the night"", these pensive musical pieces were popularized by Chopin & Bartok","nocturnes"
6239,2011-11-03,Jeopardy!,"GROUP COUNTDOWN","$1000","It can mean ""one"" or a military entity like the army's Third Armored Division","unit"
6239,2011-11-03,Jeopardy!,"THE LAST BATTLE","$1000","The Battle of Bosworth","the Wars of the Roses"
6239,2011-11-03,Jeopardy!,"THE NOBEL PEACE PRIZE","$1000","This 1990 winner said it was ""a recognition of what we call perestroika and innovative political thinking""","Gorbachev"
6239,2011-11-03,Double Jeopardy!,"WHO'S AFRAID OF VIRGINIA WOOLF?","$400","In an essay Woolf wrote, ""A woman must have money and a"" this ""of her own... to write fiction""","a room of one's own"
6239,2011-11-03,Double Jeopardy!,"CARBON CREDITS","$400","This gas, CO, prevents hemoglobin from supplying oxygen to the body","carbon monoxide"
6239,2011-11-03,Double Jeopardy!,"THEIR 4th TOP 40 HIT OF THE '60s","$400","1964:  ""Please Please Me""","The Beatles"
6239,2011-11-03,Double Jeopardy!,"19th CENTURY PRESIDENTS","$400","James K. Polk is the only president to have previously held this position in the House of Representatives","Speaker"
6239,2011-11-03,Double Jeopardy!,"IT CAME FROM THE NEW WORLD","$400","In 1604 King James I called this plant a ""perpetual stinking torment"" & ""dangerous to the lungs""; he was right","tobacco"
6239,2011-11-03,Double Jeopardy!,"TRANSLATION EXERCISES","$400","Yiddish to French: The polite ""a sheynem dank""","merci beaucoup"
6239,2011-11-03,Double Jeopardy!,"WHO'S AFRAID OF VIRGINIA WOOLF?","$800","Virginia's father Sir Leslie Stephen was earlier married to a daughter of this ""Vanity Fair"" author","Thackeray"
6239,2011-11-03,Double Jeopardy!,"CARBON CREDITS","$800","This 2-word study of living things is primarily devoted to carbon compounds","organic chemistry"
6239,2011-11-03,Double Jeopardy!,"THEIR 4th TOP 40 HIT OF THE '60s","$800","1965:  ""My Girl""","The Temptations"
6239,2011-11-03,Double Jeopardy!,"19th CENTURY PRESIDENTS","$800","<a href=""http://www.j-archive.com/media/2011-11-03_DJ_14.jpg"" target=""_blank"">This</a> U.S. president was named for his great-grandfather, a signer of the Declaration of Independence","Benjamin Harrison"
6239,2011-11-03,Double Jeopardy!,"IT CAME FROM THE NEW WORLD","$800","Christopher Columbus sampled this grain in Cuba, declaring it ""most tasty boiled, roasted or ground into flour""","corn (or maize)"
6239,2011-11-03,Double Jeopardy!,"TRANSLATION EXERCISES","$800","Turkish to Spanish: Relatively speaking, ""anne"" & ""baba""","madre y padre"
6239,2011-11-03,Double Jeopardy!,"WHO'S AFRAID OF VIRGINIA WOOLF?","$6,000","This 1928 title character begins as a man & ends, almost 400 years later, as a young woman (but not in Florida)","Orlando"
6239,2011-11-03,Double Jeopardy!,"CARBON CREDITS","$1200","AKA black lead, this form of carbon has a greasy feel & is used in making lubricants","graphite"
6239,2011-11-03,Double Jeopardy!,"THEIR 4th TOP 40 HIT OF THE '60s","$1200","1963:  ""Walk Like A Man""","Frankie Valli and the Four Seasons"
6239,2011-11-03,Double Jeopardy!,"19th CENTURY PRESIDENTS","$1200","The time of his administration was known as ""the Era of Good Feelings""","Monroe"
6239,2011-11-03,Double Jeopardy!,"IT CAME FROM THE NEW WORLD","$1200","This fruit from the family Bromeliaceae is native to Brazil & Paraguay; it didn't reach Hawaii until the early 1500s","the pineapple"
6239,2011-11-03,Double Jeopardy!,"TRANSLATION EXERCISES","$1200","Portuguese to Russian: The positive ""sim""","da"
6239,2011-11-03,Double Jeopardy!,"WHO'S AFRAID OF VIRGINIA WOOLF?","$1600","In 1904 Virginia & her siblings moved to this London district, where they would host ""group"" gatherings","Bloomsbury"
6239,2011-11-03,Double Jeopardy!,"CARBON CREDITS","$1600","This carbon isotope, 2 down from radiocarbon, is the standard for the relative atomic mass of other elements","C-12 (or carbon-12)"
6239,2011-11-03,Double Jeopardy!,"THEIR 4th TOP 40 HIT OF THE '60s","$1600","1967:  ""Girl, You'll Be A Woman Soon""","Neil Diamond"
6239,2011-11-03,Double Jeopardy!,"19th CENTURY PRESIDENTS","$1600","Pre-Civil War <a href=""http://www.j-archive.com/media/2011-11-03_DJ_16.jpg"" target=""_blank"">president</a> considered by some to have been the handsomest","(Franklin) Pierce"
6239,2011-11-03,Double Jeopardy!,"IT CAME FROM THE NEW WORLD","$1600","When this member of the nightshade family reached Italy, it was known as pomi d'oro, or gold apple","a tomato"
6239,2011-11-03,Double Jeopardy!,"TRANSLATION EXERCISES","$1600","Polish to Latin: ""Bog"", a divine word","deus"
6239,2011-11-03,Double Jeopardy!,"WHO'S AFRAID OF VIRGINIA WOOLF?","$2000","Michael Cunningham's ""The Hours"" was inspired by this novel that Woolf originally called ""The Hours""","Mrs. Dalloway"
6239,2011-11-03,Double Jeopardy!,"CARBON CREDITS","$2000","The atoms in a diamond are arranged in this ""4-faced"" pyramid-shaped pattern, giving it a rigid structure","tetrahedral"
6239,2011-11-03,Double Jeopardy!,"THEIR 4th TOP 40 HIT OF THE '60s","$2000","1963:  ""You've Really Got A Hold On Me""","Smokey Robinson and the Miracles"
6239,2011-11-03,Double Jeopardy!,"19th CENTURY PRESIDENTS","$2000","On Nov. 2, 1880 he was a member of the House of Representatives from Ohio, a senator-elect & president-elect","Garfield"
6239,2011-11-03,Double Jeopardy!,"IT CAME FROM THE NEW WORLD","$5,000","Also known as butter beans, they were, prior to being exported to Europe, a diet staple of the Inca","lima beans"
6239,2011-11-03,Double Jeopardy!,"TRANSLATION EXERCISES","$2000","Swahili to German: The magic word ""tafadhali""","bitte"
6239,2011-11-03,Final Jeopardy!,"COUNTRIES' HIGHEST PEAKS","None","These 2 nations, one an island, have highest peaks with the same name; they also share a common European culture","Greece & Cyprus"
5796,2009-11-23,Jeopardy!,"SNL CELEBRITY JEOPARDY!","$200","As he did in ""Anchorman"", Will Ferrell sports this facial feature in the ""SNL"" ""Jeopardy!"" skits","a mustache"
5796,2009-11-23,Jeopardy!,"STATES THAT END IN HAMPSHIRE","$200","The Franklin Pierce Law Center & Christa McAuliffe Planetarium can be found in this capital of New Hampshire","Concord"
5796,2009-11-23,Jeopardy!,"WHAT COLOR IS GREEN?","$200","God did make these, & some of them are Granny Smiths","(little green) apples"
5796,2009-11-23,Jeopardy!,"CURRENT BLACK PRESIDENTS","$200","Africa's oldest democracy, this nation headed by Pres. Ian Khama is mainly made up of the Tswana people","Botswana"
5796,2009-11-23,Jeopardy!,"SOUNDS THAT KITTIES MAKE","$200","This sound made by lions can carry 5 miles","a roar"
5796,2009-11-23,Jeopardy!,"TWINKLE TWINKLE LITTLE WORD THAT RHYMES WITH STAR","$200","Proverbial food storage container where your ""hand is caught"" when busted for taking a bribe","the cookie jar"
5796,2009-11-23,Jeopardy!,"SNL CELEBRITY JEOPARDY!","$400","Darrell Hammond played this Scottish actor who...  Nope, I can't say anything else; just name him","Sean Connery"
5796,2009-11-23,Jeopardy!,"STATES THAT END IN HAMPSHIRE","$400","New Hampshire is bounded to the north by this Canadian province, the country's largest in area","Quebec"
5796,2009-11-23,Jeopardy!,"WHAT COLOR IS GREEN?","$400","Lincoln Green is also called this green, where you might see it were it not for the trees","a forest"
5796,2009-11-23,Jeopardy!,"CURRENT BLACK PRESIDENTS","$400","Taking over from his assassinated father in 2001, Joseph Kabila is the president of this country abbreviated D.R.C.","the Democratic Republic of the Congo"
5796,2009-11-23,Jeopardy!,"SOUNDS THAT KITTIES MAKE","$400","This sound of aggression from a domestic cat is also produced by vipers","a hiss"
5796,2009-11-23,Jeopardy!,"TWINKLE TWINKLE LITTLE WORD THAT RHYMES WITH STAR","$400","A 1-pound tin of premium sevruga this can go for more than $2,000","caviar"
5796,2009-11-23,Jeopardy!,"SNL CELEBRITY JEOPARDY!","$600","Norm MacDonald played this ""Smokey and the Bandit"" star who had a slight problem IDing Pat Morita's ancestry","Burt Reynolds"
5796,2009-11-23,Jeopardy!,"STATES THAT END IN HAMPSHIRE","$600","Chartered in 1769, this Ivy League school is N.H.'s oldest & ranks among the 10 oldest U.S. colleges","Dartmouth"
5796,2009-11-23,Jeopardy!,"WHAT COLOR IS GREEN?","$600","This old song says, ""Alas, my love, you do me wrong, to cast me off discourteously""","""Greensleeves"""
5796,2009-11-23,Jeopardy!,"CURRENT BLACK PRESIDENTS","$600","Troubles with neighboring Somalia & Eritrea surely occupy President Girma Woldegiorgis of this country","Ethiopia"
5796,2009-11-23,Jeopardy!,"SOUNDS THAT KITTIES MAKE","$600","In ""The Maltese Falcon"", Dashiell Hammett wrote, ""'That will be excellent,' Gutman"" did this","purred"
5796,2009-11-23,Jeopardy!,"TWINKLE TWINKLE LITTLE WORD THAT RHYMES WITH STAR","$600","Django Reinhardt was a master of this instrument","the guitar"
5796,2009-11-23,Jeopardy!,"SNL CELEBRITY JEOPARDY!","$800","Ben Stiller played this star of ""The Firm"" on a show where one category was ""FOODS THAT END IN 'AMBURGER'""","Tom Cruise"
5796,2009-11-23,Jeopardy!,"STATES THAT END IN HAMPSHIRE","$800","New Hampshire's Squam Lakes provided the title location for this 1981 Fonda & Hepburn film","On Golden Pond"
5796,2009-11-23,Jeopardy!,"WHAT COLOR IS GREEN?","$800","This American political party that formed in 1874 favored an increase in paper currency","the Greenback Party"
5796,2009-11-23,Jeopardy!,"CURRENT BLACK PRESIDENTS","$600","President Laurent Gbagbo heads this country that goes by its French name most of the time","Côte d'Ivoire (the Ivory Coast)"
5796,2009-11-23,Jeopardy!,"SOUNDS THAT KITTIES MAKE","$800","This threatening sound can also mean ""to become tangled""","snarled"
5796,2009-11-23,Jeopardy!,"TWINKLE TWINKLE LITTLE WORD THAT RHYMES WITH STAR","$800","The incarnation of a god in Hindu myth, or an Internet graphical image representing a person","an avatar"
5796,2009-11-23,Jeopardy!,"SNL CELEBRITY JEOPARDY!","$1000","Kristen Wiig played this ""Today"" co-host, who, like so many of our players, brought Chardonnay on stage","Kathie Lee Gifford"
5796,2009-11-23,Jeopardy!,"STATES THAT END IN HAMPSHIRE","$1000","Also the name of a ""United"" city in England, this city lies along the banks of the Merrimack River","Manchester"
5796,2009-11-23,Jeopardy!,"WHAT COLOR IS GREEN?","$1000","This play says, ""Beware, my lord, of jealousy; it is the green-eyed monster""","Othello"
5796,2009-11-23,Jeopardy!,"CURRENT BLACK PRESIDENTS","$1000","President Amadou Toure has led this Saharan nation with a 4-letter name since 2002","Mali"
5796,2009-11-23,Jeopardy!,"SOUNDS THAT KITTIES MAKE","$1000","Starting around 1922, this phrase meant something excellent or desirable","the cat's meow"
5796,2009-11-23,Jeopardy!,"TWINKLE TWINKLE LITTLE WORD THAT RHYMES WITH STAR","$1000","This animal's scientific name is Panthera onca","jaguar"
5796,2009-11-23,Double Jeopardy!,"WORDS OF LOVE","$400","He concludes ""The Divine Comedy"" with ""The love that moves the sun and the other stars""","Dante"
5796,2009-11-23,Double Jeopardy!,"NEEDY NO.1 HITMAKERS","$400","1964: ""I Want To Hold Your Hand""","The Beatles"
5796,2009-11-23,Double Jeopardy!,"FRUIT","$400","The name of this fruit, genus Prunus, can precede picker, pie & Coke","cherry"
5796,2009-11-23,Double Jeopardy!,"ENDS WITH 3 VOWELS","$400","Hawaiian feast","a luau"
5796,2009-11-23,Double Jeopardy!,"DON'T BE A PAIN","$400","This drug marketed as Advil & Nuprin reduces pain by inhibiting chemicals that cause inflammation","ibuprofen"
5796,2009-11-23,Double Jeopardy!,"A JOURNEY THROUGH ISRAEL","$400","(<a href=""http://www.j-archive.com/media/2009-11-23_DJ_21.jpg"" target=""_blank"">Alex reports from the Western Wall in Jerusalem.</a>)  In Jewish circles, the Wailing Wall became known as the Western Wall after this 1967 war & the reunification of Jerusalem","the Six-Day War"
5796,2009-11-23,Double Jeopardy!,"WORDS OF LOVE","$800","Marlowe rhymed, ""Where both deliberate, the love is slight; who ever loved, that loved not at"" this?","first sight"
5796,2009-11-23,Double Jeopardy!,"NEEDY NO.1 HITMAKERS","$800","1987: ""I Wanna Dance With Somebody (Who Loves Me)""","(Whitney) Houston"
5796,2009-11-23,Double Jeopardy!,"FRUIT","$800","More than 50 medications are affected by the juice of this citrus fruit; its enzymes break down the meds","grapefruit"
5796,2009-11-23,Double Jeopardy!,"ENDS WITH 3 VOWELS","$800","Pierre's ""farewell""","adieu"
5796,2009-11-23,Double Jeopardy!,"DON'T BE A PAIN","$800","To control pain, some patients try this technique in which they monitor their body functions & try to alter them","biofeedback"
5796,2009-11-23,Double Jeopardy!,"A JOURNEY THROUGH ISRAEL","$800","(<a href=""http://www.j-archive.com/media/2009-11-23_DJ_22.wmv"">Sarah of the Clue Crew is in a boat.</a>)  You can ride in a boat reminiscent of Jesus' time on this sea, beside which he preached and performed miracles like the one of the loaves & fishes","the Sea of Galilee"
5796,2009-11-23,Double Jeopardy!,"WORDS OF LOVE","$1200","In ""Prometheus Unbound"", he wrote, ""All love is sweet, given or returned.  Common as light is love""","Percy Bysshe Shelley"
5796,2009-11-23,Double Jeopardy!,"NEEDY NO.1 HITMAKERS","$1200","1956: ""I Want You, I Need You, I Love You""","Elvis"
5796,2009-11-23,Double Jeopardy!,"FRUIT","$1200","This fuzzy fruit is also a slang term meaning inform against or betray","peach"
5796,2009-11-23,Double Jeopardy!,"ENDS WITH 3 VOWELS","$1200","Dresser","a bureau"
5796,2009-11-23,Double Jeopardy!,"DON'T BE A PAIN","$1200","Trigger point injections are used to treat this muscle contraction, from the Latin for ""convulsion""","a spasm"
5796,2009-11-23,Double Jeopardy!,"A JOURNEY THROUGH ISRAEL","$1200","(<a href=""http://www.j-archive.com/media/2009-11-23_DJ_25.jpg"" target=""_blank"">Alex places a stone on a grave at Mount Zion Cemetery in Jerusalem.</a>)  Here in the Mount Zion Cemetery, one of the prominent graves is that of this man, a Krakow factory owner, who, in World War II, saved the lives of over 1,000 Jews","(Oskar) Schindler"
5796,2009-11-23,Double Jeopardy!,"WORDS OF LOVE","$3,000","Virgil's ""omnia vincit amor"" is translated as this","love conquers all"
5796,2009-11-23,Double Jeopardy!,"NEEDY NO.1 HITMAKERS","$1600","1984: ""I Want To Know What Love Is""","Foreigner"
5796,2009-11-23,Double Jeopardy!,"FRUIT","$1600","The liqueur creme de cassis is made with the black type of this fruit","currant"
5796,2009-11-23,Double Jeopardy!,"ENDS WITH 3 VOWELS","$1600","Emmy-winning actor Bridges","Beau"
5796,2009-11-23,Double Jeopardy!,"DON'T BE A PAIN","$1600","Pain registers in one area of the outer portion of the cerebrum called the cerebral this","cortex"
5796,2009-11-23,Double Jeopardy!,"A JOURNEY THROUGH ISRAEL","$300","(<a href=""http://www.j-archive.com/media/2009-11-23_DJ_26.wmv"">Jimmy of the Clue Crew reports from Isreal.</a>)  <a href=""http://www.j-archive.com/media/2009-11-23_DJ_26.jpg"" target=""_blank"">This</a> ruined fortress atop a mesa is where thousands of Israeli soldiers have taken an oath swearing that it shall not fall again","Masada"
5796,2009-11-23,Double Jeopardy!,"WORDS OF LOVE","$2000","""In her first passion woman loves her lover, in all the others all she loves is love"", he wrote in ""Don Juan""","Byron"
5796,2009-11-23,Double Jeopardy!,"NEEDY NO.1 HITMAKERS","$2000","1970: ""I Want You Back""","The Jackson 5"
5796,2009-11-23,Double Jeopardy!,"FRUIT","$2000","Fraise is French for this fruit","strawberry"
5796,2009-11-23,Double Jeopardy!,"ENDS WITH 3 VOWELS","$2000","Environment or setting","milieu"
5796,2009-11-23,Double Jeopardy!,"DON'T BE A PAIN","$2000","There are several types of these nerve cells: some respond to temperature, some to pressure & some to pain","sensory receptors"
5796,2009-11-23,Double Jeopardy!,"A JOURNEY THROUGH ISRAEL","$2000","(<a href=""http://www.j-archive.com/media/2009-11-23_DJ_30.wmv"">Alex floats in the Dead Sea.</a>)  Floating in the Dead Sea is easy; now what keeps me buoyant?  The water is nine times saltier than seawater, & it has a very high this, which is mass per unit of volume","density"
5796,2009-11-23,Final Jeopardy!,"ODD TITLES","None","Gilbert & Sullivan's ""Mikado"", not Milne, gave us this hyphenated title for a pompous functionary","grand poo-bah"
5996,2010-10-11,Jeopardy!,"STATES' FORMER CAPITALS","$200","New Haven","Connecticut"
5996,2010-10-11,Jeopardy!,"NBA HALL OF FAMERS","$200","He won an NBA title ring in 1973 as a reserve forward with the Knicks & coached the Bulls to 6 titles in the '90s","Phil Jackson"
5996,2010-10-11,Jeopardy!,"SECRET MENUS","$200","A move to healthy eating got the Pizza Sub nixed from this chain, but we hear if you ask nicely some stores will make it","Subway"
5996,2010-10-11,Jeopardy!,"DIED ON THE SAME DAY","$200","C.S. Lewis & Aldous Huxley's deaths on Nov. 22, 1963 were overshadowed by this man's death in Dallas","John Kennedy"
5996,2010-10-11,Jeopardy!,"LET'S CALL TRIPLE ""A""","$200","From the Italian for ""bad air"", this disease kills more than one million people each year","malaria"
5996,2010-10-11,Jeopardy!,"STRING THEORY 101","$200","String puppets are often called these, affer a certain virgin","marionettes"
5996,2010-10-11,Jeopardy!,"STATES' FORMER CAPITALS","$400","Knoxville","Tennessee"
5996,2010-10-11,Jeopardy!,"NBA HALL OF FAMERS","$400","In 2000 this former Celtics player coached the Indiana Pacers to the NBA finals","Larry Bird"
5996,2010-10-11,Jeopardy!,"SECRET MENUS","$400","Wendy's will make you a grand slam burger with this many patties, but don't tell everyone","four"
5996,2010-10-11,Jeopardy!,"DIED ON THE SAME DAY","$400","Just hours before Michael Jackson's death, Hollywood lost this TV ""Angel""","Farrah Fawcett"
5996,2010-10-11,Jeopardy!,"LET'S CALL TRIPLE ""A""","$400","In 1775 this island in San Francisco Bay was called ""Island of the Pelicans""","Alcatraz"
5996,2010-10-11,Jeopardy!,"STRING THEORY 101","$400","If you're emotionally dependent on mom, you're ""tied to"" these ""strings""","apron strings"
5996,2010-10-11,Jeopardy!,"STATES' FORMER CAPITALS","$600","Wheeling","West Virginia"
5996,2010-10-11,Jeopardy!,"NBA HALL OF FAMERS","$600","Abe Saperstein is in the Hall of Fame, as is this team he promoted & coached for decades","The Harlem Globetrotters"
5996,2010-10-11,Jeopardy!,"SECRET MENUS","$600","Have it your way at this chain & order a Mustard Whopper, which substitutes the yellow stuff for mayo","Burger King"
5996,2010-10-11,Jeopardy!,"DIED ON THE SAME DAY","$600","On April 25,1995 first ""Jeopardy!"" host Art Fleming passed away & the dance was over for this partner of Fred","Ginger Rogers"
5996,2010-10-11,Jeopardy!,"LET'S CALL TRIPLE ""A""","$600","God requires adult Muslims to fast during this month so they may cultivate piety","Ramadan"
5996,2010-10-11,Jeopardy!,"STRING THEORY 101","$600","A 1942 big band hit was entitled ""String Of"" these","""String Of Pearls"""
5996,2010-10-11,Jeopardy!,"STATES' FORMER CAPITALS","$800","Huntsville","Alabama"
5996,2010-10-11,Jeopardy!,"NBA HALL OF FAMERS","$800","As a rookie in the 1980 NBA finals, this Michigan State alum played all 5 positions & scored 42 points in the final game","Magic Johnson"
5996,2010-10-11,Jeopardy!,"SECRET MENUS","$800","Fatburger offers a ""Hypocrite Burger"" featuring this type of patty with slabs of bacon","veggie patty"
5996,2010-10-11,Jeopardy!,"DIED ON THE SAME DAY","$800","This famed aviator outlived his brother by 35 years, passing away in 1948 on the same day Gandhi was assassinated","Orville Wright"
5996,2010-10-11,Jeopardy!,"LET'S CALL TRIPLE ""A""","$800","The university environment","academia"
5996,2010-10-11,Jeopardy!,"STRING THEORY 101","$800","In the U.S. string cheese is usually a type of this cheese","mozzarella"
5996,2010-10-11,Jeopardy!,"STATES' FORMER CAPITALS","$1000","Guthrie","Oklahoma"
5996,2010-10-11,Jeopardy!,"NBA HALL OF FAMERS","$1000","This Nigeria-born Rockets player holds the NBA record for career blocked shots with 3,830","Hakeem Olajuwon"
5996,2010-10-11,Jeopardy!,"SECRET MENUS","$1000","Ask this chain that's inspired by a fictional pirate for a ""side of crumbs"", & you'll get some fried batter bits","Long John Silver's"
5996,2010-10-11,Jeopardy!,"DIED ON THE SAME DAY","$1000","Italian filmmaker Michelangelo Antonioni died in 2007 at age 94 on the same day as this 89-year-old Swedish director","Ingmar Bergman"
5996,2010-10-11,Jeopardy!,"LET'S CALL TRIPLE ""A""","$1000","San Diego County is estimated to have a million acres of this Spanish-named dense shrub growth","chaparral"
5996,2010-10-11,Jeopardy!,"STRING THEORY 101","$1000","Aglets are found on the ends of these strings","shoelaces"
5996,2010-10-11,Double Jeopardy!,"LIBRARIES","$400","In 1889 this philanthropist funded his first U.S. library in Braddock, Penn., home to one of his steel mills","Carnegie"
5996,2010-10-11,Double Jeopardy!,"THE HOUND OF MUSIC","$400","Songwriter Scott English started an urban myth when he jokingly said this 1975 Barry Manilow No. 1 hit was about a dog","""Mandy"""
5996,2010-10-11,Double Jeopardy!,"PLAY ADJECTIVES","$400","David Yazbek & Jeffrey Lane's musical ""____ ____ Scoundrels""","Dirty Rotten"
5996,2010-10-11,Double Jeopardy!,"JERSEY GIRLS","$400","Doing laundry in the sink, this ""Jersey Shore"" girl aka Nicole Polizzi said, ""I feel like a pilgrim from the friggin' '20s""","Snooki"
5996,2010-10-11,Double Jeopardy!,"RUSSIAN","$400","A shapka is this: mikhavaya shapka is a fur one, to keep your ears warm","a hat"
5996,2010-10-11,Double Jeopardy!,"STRING THEORY 201","$400","String theory attempts to merge quantum mechanics with Einstein's general theory of this","relativity"
5996,2010-10-11,Double Jeopardy!,"LIBRARIES","$7,400","Raffaele Farina, known as Bibliothecarius XLVI, is its head librarian","the Vatican"
5996,2010-10-11,Double Jeopardy!,"THE HOUND OF MUSIC","$800","It's the breed of long-eared hound dog a tuxedo-clad Elvis is serenading <a href=""http://www.j-archive.com/media/2010-10-11_DJ_13.jpg"" target=""_blank"">here</a>","Bassett"
5996,2010-10-11,Double Jeopardy!,"PLAY ADJECTIVES","$800","Tennessee Williams' ""____ Bird of Youth""","Sweet Bird of Youth"
5996,2010-10-11,Double Jeopardy!,"JERSEY GIRLS","$800","This Algonquin wit was born in West End, N.J. in 1893 & was a drama critic for Vanity Fair by 1917","Dorothy Parker"
5996,2010-10-11,Double Jeopardy!,"RUSSIAN","$800","""Idyot snyek"" means this is happening, a common weather condition in January","snowing"
5996,2010-10-11,Double Jeopardy!,"STRING THEORY 201","$800","In certain string theories, you can get up to 26 of these; we're used to dealing with 4 of them, of which length is one","dimensions"
5996,2010-10-11,Double Jeopardy!,"LIBRARIES","$1200","This Ivy League school's Nassau Hall once served as its library; today, books are housed in the Firestone library","Princeton"
5996,2010-10-11,Double Jeopardy!,"THE HOUND OF MUSIC","$1200","Paul Anka & Donny Osmond both had hits with this tune that sounds like it's about a young dog's affection","""Puppy Love"""
5996,2010-10-11,Double Jeopardy!,"PLAY ADJECTIVES","$1200","Mark Medoff's ""Children of a ____ God""","Lesser"
5996,2010-10-11,Double Jeopardy!,"JERSEY GIRLS","$1200","Jersey City-born, this ""Living Omnimedia"" lifestyle maven was raised in Nutley, & that's a good thing","Martha Stewart"
5996,2010-10-11,Double Jeopardy!,"RUSSIAN","$1200","Blinaya means this, the ""hop"" in IHOP","house of pancakes"
5996,2010-10-11,Double Jeopardy!,"STRING THEORY 201","$1200","A successful string theory would describe nature's 4 forces: weak, strong, electromagnetism & this one","gravity"
5996,2010-10-11,Double Jeopardy!,"LIBRARIES","$1600","This Maryland community is home to the National Library of Medicine & the National Naval Medical Center","Bethesda"
5996,2010-10-11,Double Jeopardy!,"THE HOUND OF MUSIC","$1600","Title question posed by Patti Page in a 1953 smash","""How Much Is That Doggie In The Window?"""
5996,2010-10-11,Double Jeopardy!,"PLAY ADJECTIVES","$1600","Noel Coward 's ""____ Spirit""","Blithe Spirit"
5996,2010-10-11,Double Jeopardy!,"JERSEY GIRLS","$1600","This ""Fudge""-tastic children's author was born in Elizabeth, New Jersey","Judy Blume"
5996,2010-10-11,Double Jeopardy!,"RUSSIAN","$1600","To get around underground, the letter seen <a href=""http://www.j-archive.com/media/2010-10-11_DJ_05.jpg"" target=""_blank"">here</a> stands for this word","metro"
5996,2010-10-11,Double Jeopardy!,"STRING THEORY 201","$1600","String theory is part of this ""P"" branch of physics that studies eensy little items","particle"
5996,2010-10-11,Double Jeopardy!,"LIBRARIES","$2000","Among this San Marino, California library's exhibits are a 15th century manuscript of ""The Canterbury Tales"" & a Gutenberg Bible","the Huntington Library"
5996,2010-10-11,Double Jeopardy!,"THE HOUND OF MUSIC","$2000","Three word slogan that accompanied the RCA Victor advertisement seen <a href=""http://www.j-archive.com/media/2010-10-11_DJ_16.jpg"" target=""_blank"">here</a>","His Master's Voice"
5996,2010-10-11,Double Jeopardy!,"PLAY ADJECTIVES","$2000","Howard Sackler's ""The  ____ ____ Hope""","The Great White Hope"
5996,2010-10-11,Double Jeopardy!,"JERSEY GIRLS","$4,000","Governor of New Jersey form 1994 to 2001, she appointed the state's first female Attorney General","Christine Whitman"
5996,2010-10-11,Double Jeopardy!,"RUSSIAN","$2000","Russian word for a home like Novo-Ogarevo, Vladimir Putin's forest retreat near Moscow","a dacha"
